test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd
LIMMA_tests	0	0.1877363143185928	0	0.8122636856814072	0	NA	0	0	sim2	rep3	rd1
ROSACE_tests	0.06600361663652803	0.12173269768206477	0.0051783659378596	0.8070853197435476	0	0.07274826789838336	0.35157618213660247	0.005	sim2	rep3	rd1
SLR_tests	0.00263028111129376	0.18510603320729904	0.00123294427091895	0.8110307414104883	0	0.3191489361702128	0.01401050788091068	0.005	sim2	rep3	rd1
ENRICH2_tests	0.07915502219299687	0.10858129212559592	0.04413940489889857	0.7681242807825086	0	0.358	0.4216287215411559	0.005	sim2	rep3	rd1
DIMSUM_tests	0.02696038139076113	0.16077593292783166	0	0.8122636856814072	0	0	0.14360770577933452	0.005	sim2	rep3	rd1
EDGER_tests	0	0.1877363143185928	0	0.8122636856814072	0	NA	0	0.005	sim2	rep3	rd1
LIMMA_tests	0	0.1877363143185928	0	0.8122636856814072	0	NA	0	0.005	sim2	rep3	rd1
ROSACE_tests	0.08162091073483478	0.106115403583758	0.00969916159789577	0.8025645240835114	0	0.10621062106210624	0.43476357267950966	0.01	sim2	rep3	rd1
SLR_tests	0.0043564030905803	0.1833799112280125	0.00197271083347032	0.8102909748479369	0	0.3116883116883117	0.02320490367775831	0.01	sim2	rep3	rd1
ENRICH2_tests	0.08638829524905474	0.10134801906953804	0.05367417392733848	0.7585895117540687	0	0.38321596244131456	0.4601576182136603	0.01	sim2	rep3	rd1
DIMSUM_tests	0.03970080552359033	0.14803550879500246	1.643925694558606e-4	0.8120992931119514	0	0.00412371134020618	0.21147110332749564	0.01	sim2	rep3	rd1
EDGER_tests	0	0.1877363143185928	0	0.8122636856814072	0	NA	0	0.01	sim2	rep3	rd1
LIMMA_tests	0	0.1877363143185928	0	0.8122636856814072	0	NA	0	0.01	sim2	rep3	rd1
ROSACE_tests	0.12863718559921092	0.05909912871938188	0.03937202038467861	0.7728916652967286	0	0.2343444227005871	0.6852014010507881	0.05	sim2	rep3	rd1
SLR_tests	0.02391911885582771	0.16381719546276508	0.01569949038303468	0.7965641952983725	0	0.39626556016597514	0.12740805604203154	0.05	sim2	rep3	rd1
ENRICH2_tests	0.10710175900049318	0.08063455531809963	0.08474436955449614	0.727519316126911	0	0.4417309340188517	0.5704903677758318	0.05	sim2	rep3	rd1
DIMSUM_tests	0.08285385500575373	0.10488245931283906	0.0024658885418379	0.8097977971395693	0	0.02890173410404624	0.44133099824868655	0.05	sim2	rep3	rd1
EDGER_tests	0	0.1877363143185928	0	0.8122636856814072	0	NA	0	0.05	sim2	rep3	rd1
LIMMA_tests	0	0.1877363143185928	0	0.8122636856814072	0	NA	0	0.05	sim2	rep3	rd1
ROSACE_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0	sim3	rep3	rd1
SLR_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0	sim3	rep3	rd1
ENRICH2_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0	sim3	rep3	rd1
DIMSUM_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0	sim3	rep3	rd1
EDGER_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0	sim3	rep3	rd1
LIMMA_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0	sim3	rep3	rd1
ROSACE_tests	0.07562058194969587	0.12033536084168996	0.00443859937530823	0.7996054578333059	0	0.05544147843942506	0.3859060402684563	0.005	sim3	rep3	rd1
SLR_tests	0.0016439256945586	0.1943120170968272	0.00115074798619102	0.8028933092224232	0	0.4117647058823529	0.00838926174496644	0.005	sim3	rep3	rd1
ENRICH2_tests	0.08515535097813579	0.11080059181325004	0.04200230149597238	0.7620417557126418	0	0.330316742081448	0.4345637583892617	0.005	sim3	rep3	rd1
DIMSUM_tests	0.03616636528028933	0.1597895775110965	8.21962847279303e-5	0.8039618609238862	0	0.00226757369614512	0.18456375838926176	0.005	sim3	rep3	rd1
EDGER_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0.005	sim3	rep3	rd1
LIMMA_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0.005	sim3	rep3	rd1
ROSACE_tests	0.09288180174256123	0.1030741410488246	0.00846621732697682	0.7955778398816373	0	0.08353609083536091	0.473993288590604	0.01	sim3	rep3	rd1
SLR_tests	0.00468518822949202	0.1912707545618938	0.00197271083347032	0.8020713463751439	0	0.2962962962962963	0.02390939597315436	0.01	sim3	rep3	rd1
ENRICH2_tests	0.09296399802728916	0.10299194476409666	0.04972875226039783	0.7543153049482163	0	0.34850230414746547	0.4744127516778523	0.01	sim3	rep3	rd1
DIMSUM_tests	0.0504685188229492	0.1454874239684366	5.753739930955121e-4	0.8034686832155187	0	0.01127214170692431	0.25755033557046986	0.01	sim3	rep3	rd1
EDGER_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0.01	sim3	rep3	rd1
LIMMA_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0.01	sim3	rep3	rd1
ROSACE_tests	0.14145980601676805	0.05449613677461779	0.04093374979450929	0.7631103074141049	0	0.22442541685443895	0.7218959731543624	0.05	sim3	rep3	rd1
SLR_tests	0.02490547427256288	0.17105046851882294	0.01232944270918954	0.7917146144994246	0	0.33112582781456956	0.1270973154362416	0.05	sim3	rep3	rd1
ENRICH2_tests	0.11729409830675654	0.07866184448462929	0.08285385500575373	0.7211902022028605	0	0.4139630390143737	0.5985738255033557	0.05	sim3	rep3	rd1
DIMSUM_tests	0.1003616636528029	0.09559427913858294	0.00320565510438928	0.8008384021042249	0	0.03095238095238095	0.5121644295302014	0.05	sim3	rep3	rd1
EDGER_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0.05	sim3	rep3	rd1
LIMMA_tests	0	0.19595594279138584	0	0.8040440572086142	0	NA	0	0.05	sim3	rep3	rd1
ROSACE_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4	rep3	rd1
SLR_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4	rep3	rd1
ENRICH2_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4	rep3	rd1
DIMSUM_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4	rep3	rd1
EDGER_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4	rep3	rd1
LIMMA_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4	rep3	rd1
ROSACE_tests	0.06731875719217491	0.13414433667598225	0.00567154364622719	0.7928653624856157	0	0.0777027027027027	0.33414932680538556	0.005	sim4	rep3	rd1
SLR_tests	0.00106855170146309	0.20039454216669408	5.753739930955121e-4	0.7979615321387473	0	0.35	0.00530395756833945	0.005	sim4	rep3	rd1
ENRICH2_tests	0.07940161104718067	0.1220614828209765	0.04668748972546441	0.7518494164063785	0	0.3702737940026076	0.394124847001224	0.005	sim4	rep3	rd1
DIMSUM_tests	0.02654939996712148	0.17491369390103567	0	0.7985369061318428	0	0	0.1317829457364341	0.005	sim4	rep3	rd1
EDGER_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.005	sim4	rep3	rd1
LIMMA_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.005	sim4	rep3	rd1
ROSACE_tests	0.08540193983231958	0.11606115403583758	0.01076771329935887	0.7877691928324839	0	0.11196581196581196	0.4239086087311302	0.01	sim4	rep3	rd1
SLR_tests	0.003534440243301	0.19792865362485615	0.00221929968765411	0.7963176064441887	0	0.3857142857142858	0.01754385964912281	0.01	sim4	rep3	rd1
ENRICH2_tests	0.08630609896432681	0.11515699490383034	0.05350978135788262	0.7450271247739603	0	0.3827160493827161	0.4283965728274174	0.01	sim4	rep3	rd1
DIMSUM_tests	0.04249547920433996	0.1589676146638172	1.643925694558606e-4	0.798372513562387	0	0.00385356454720616	0.2109343125254998	0.01	sim4	rep3	rd1
EDGER_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.01	sim4	rep3	rd1
LIMMA_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.01	sim4	rep3	rd1
ROSACE_tests	0.13661022521782015	0.064852868650337	0.04076935722505342	0.7577675489067894	0	0.22984244670991655	0.6780905752753978	0.05	sim4	rep3	rd1
SLR_tests	0.02046687489725464	0.1809962189709025	0.01487752753575538	0.7836593785960875	0	0.4209302325581395	0.10159118727050184	0.05	sim4	rep3	rd1
ENRICH2_tests	0.11145816209107348	0.09000493177708367	0.0846621732697682	0.7138747328620746	0	0.4316848281642917	0.5532435740514077	0.05	sim4	rep3	rd1
DIMSUM_tests	0.08753904323524576	0.1139240506329114	0.00254808482656583	0.795988821305277	0	0.02828467153284671	0.4345165238678091	0.05	sim4	rep3	rd1
EDGER_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.05	sim4	rep3	rd1
LIMMA_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.05	sim4	rep3	rd1
ROSACE_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5	rep3	rd1
SLR_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5	rep3	rd1
ENRICH2_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5	rep3	rd1
DIMSUM_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5	rep3	rd1
EDGER_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5	rep3	rd1
LIMMA_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5	rep3	rd1
ROSACE_tests	0.07225053427585074	0.12419858622390267	0.00509616965313167	0.7984547098471149	0	0.06588735387885228	0.3677824267782427	0.005	sim5	rep3	rd1
SLR_tests	0.00443859937530823	0.19201052112444517	0.00279467368074963	0.8007562058194969	0	0.3863636363636363	0.02259414225941422	0.005	sim5	rep3	rd1
ENRICH2_tests	0.08770343580470162	0.1087456846950518	0.04759164885747164	0.7559592306427749	0	0.3517618469015796	0.44644351464435145	0.005	sim5	rep3	rd1
DIMSUM_tests	0.03345388788426763	0.1629952326154858	0	0.8035508795002466	0	0	0.1702928870292887	0.005	sim5	rep3	rd1
EDGER_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.005	sim5	rep3	rd1
LIMMA_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.005	sim5	rep3	rd1
ROSACE_tests	0.09156666118691437	0.10488245931283906	0.00937037645898405	0.7941805030412625	0	0.09283387622149836	0.4661087866108787	0.01	sim5	rep3	rd1
SLR_tests	0.00764425447969751	0.1888048660200559	0.00386322538221272	0.7996876541180339	0	0.3357142857142857	0.03891213389121339	0.01	sim5	rep3	rd1
ENRICH2_tests	0.095512082853855	0.1009370376458984	0.05498931448298537	0.7485615650172612	0	0.3653741125068269	0.4861924686192468	0.01	sim5	rep3	rd1
DIMSUM_tests	0.04882459312839059	0.1476245273713628	1.643925694558606e-4	0.8033864869307907	0	0.00335570469798657	0.2485355648535565	0.01	sim5	rep3	rd1
EDGER_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.01	sim5	rep3	rd1
LIMMA_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.01	sim5	rep3	rd1
ROSACE_tests	0.14187078744040768	0.05457833305934571	0.0406871609403255	0.7628637185599211	0	0.22287257991895543	0.7221757322175733	0.05	sim5	rep3	rd1
SLR_tests	0.02770014795331251	0.1687489725464409	0.01750780864704915	0.7860430708531975	0	0.38727272727272727	0.1410041841004184	0.05	sim5	rep3	rd1
ENRICH2_tests	0.11573236889692586	0.08071675160282756	0.08523754726286371	0.7183133322373829	0	0.4241308793456033	0.5891213389121339	0.05	sim5	rep3	rd1
DIMSUM_tests	0.0957586717080388	0.1006904487917146	0.0024658885418379	0.8010849909584087	0	0.02510460251046025	0.4874476987447699	0.05	sim5	rep3	rd1
EDGER_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.05	sim5	rep3	rd1
LIMMA_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.05	sim5	rep3	rd1
ROSACE_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6	rep3	rd1
SLR_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6	rep3	rd1
ENRICH2_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6	rep3	rd1
DIMSUM_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6	rep3	rd1
EDGER_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6	rep3	rd1
LIMMA_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6	rep3	rd1
ROSACE_tests	0.06994903830346869	0.12132171625842512	0.00419201052112444	0.8045372349169817	0	0.0565410199556541	0.3657069187795445	0.005	sim6	rep3	rd1
SLR_tests	0.00312345881966135	0.1881472957422325	0.00189051454874239	0.8068387308893638	0	0.3770491803278688	0.01633003867640739	0.005	sim6	rep3	rd1
ENRICH2_tests	0.08351142528357718	0.10775932927831662	0.04200230149597238	0.7667269439421338	0	0.3346430910281598	0.436613665663945	0.005	sim6	rep3	rd1
DIMSUM_tests	0.0396186092388624	0.1516521453230314	1.643925694558606e-4	0.8085648528686503	0	0.00413223140495867	0.20713364847443055	0.005	sim6	rep3	rd1
EDGER_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.005	sim6	rep3	rd1
LIMMA_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.005	sim6	rep3	rd1
ROSACE_tests	0.08729245438106198	0.10397830018083185	0.00871280618116061	0.8000164392569455	0	0.09075342465753423	0.4563816072195961	0.01	sim6	rep3	rd1
SLR_tests	0.0051783659378596	0.18609238862403416	0.00279467368074963	0.8059345717573566	0	0.3505154639175258	0.02707348517404383	0.01	sim6	rep3	rd1
ENRICH2_tests	0.0914022686174585	0.09986848594443531	0.05096169653131678	0.7577675489067894	0	0.3579676674364896	0.477868500214869	0.01	sim6	rep3	rd1
DIMSUM_tests	0.05342758507315469	0.13784316948873912	3.287851389117212e-4	0.8084004602991944	0	0.00611620795107033	0.27932960893854747	0.01	sim6	rep3	rd1
EDGER_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.01	sim6	rep3	rd1
LIMMA_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.01	sim6	rep3	rd1
ROSACE_tests	0.13570606608581293	0.05556468847608088	0.03945421666940654	0.7692750287686997	0	0.22524636320976069	0.7094972067039107	0.05	sim6	rep3	rd1
SLR_tests	0.02597402597402597	0.16529672858786784	0.01454874239684366	0.7941805030412625	0	0.35902636916835695	0.13579716373012465	0.05	sim6	rep3	rd1
ENRICH2_tests	0.11441722834127896	0.07685352622061482	0.08556633240177544	0.7231629130363307	0	0.42786683107274975	0.5981951009883971	0.05	sim6	rep3	rd1
DIMSUM_tests	0.09921091566661187	0.09205983889528194	0.00345224395857307	0.8052770014795331	0	0.03362690152121696	0.5186935969058875	0.05	sim6	rep3	rd1
EDGER_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.05	sim6	rep3	rd1
LIMMA_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.05	sim6	rep3	rd1
ROSACE_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7	rep3	rd1
SLR_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7	rep3	rd1
ENRICH2_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7	rep3	rd1
DIMSUM_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7	rep3	rd1
EDGER_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7	rep3	rd1
LIMMA_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7	rep3	rd1
ROSACE_tests	0.08071675160282756	0.12386980108499096	0.0051783659378596	0.7902350813743219	0	0.06028708133971291	0.3945359582161511	0.005	sim7	rep3	rd1
SLR_tests	0.00172612197928653	0.20286043070853196	0.00106855170146309	0.7943448956107184	0	0.3823529411764706	0.00843712334270791	0.005	sim7	rep3	rd1
ENRICH2_tests	0.088443202367253	0.11614335032056552	0.04118033864869308	0.7542331086634884	0	0.31769181991122386	0.43230212936922463	0.005	sim7	rep3	rd1
DIMSUM_tests	0.03567318757192175	0.16891336511589675	8.21962847279303e-5	0.7953312510274536	0	0.00229885057471264	0.1743672157492969	0.005	sim7	rep3	rd1
EDGER_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.005	sim7	rep3	rd1
LIMMA_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.005	sim7	rep3	rd1
ROSACE_tests	0.09789577511096498	0.10669077757685352	0.00904159132007233	0.7863718559921091	0	0.08455034588777864	0.478505423865006	0.01	sim7	rep3	rd1
SLR_tests	0.00575373993095512	0.1988328127568634	0.00320565510438928	0.7922077922077922	0	0.35779816513761464	0.02812374447569304	0.01	sim7	rep3	rd1
ENRICH2_tests	0.0971560085484136	0.1074305441394049	0.05063291139240506	0.7447805359197764	0	0.34260289210233597	0.4748895138609884	0.01	sim7	rep3	rd1
DIMSUM_tests	0.05079730396186092	0.1537892487259576	8.21962847279303e-5	0.7953312510274536	0	0.00161550888529886	0.24829248694254724	0.01	sim7	rep3	rd1
EDGER_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.01	sim7	rep3	rd1
LIMMA_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.01	sim7	rep3	rd1
ROSACE_tests	0.14844649021864212	0.0561400624691764	0.03748150583593621	0.7579319414762453	0	0.2015915119363395	0.7255926074728807	0.05	sim7	rep3	rd1
SLR_tests	0.02843991451586388	0.17614663817195464	0.01290481670228505	0.7825086306098964	0	0.3121272365805169	0.1390116512655685	0.05	sim7	rep3	rd1
ENRICH2_tests	0.12296564195298372	0.08162091073483478	0.08203189215847444	0.713381555153707	0	0.4001603849238172	0.6010445962233829	0.05	sim7	rep3	rd1
DIMSUM_tests	0.09633404570113432	0.1082525069866842	0.00320565510438928	0.7922077922077922	0	0.03220478943022296	0.4708718360787465	0.05	sim7	rep3	rd1
EDGER_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.05	sim7	rep3	rd1
LIMMA_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.05	sim7	rep3	rd1
ROSACE_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8	rep3	rd1
SLR_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8	rep3	rd1
ENRICH2_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8	rep3	rd1
DIMSUM_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8	rep3	rd1
EDGER_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8	rep3	rd1
LIMMA_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8	rep3	rd1
ROSACE_tests	0.07471642281768864	0.11581456518165378	0.00402761795166858	0.805441394048989	0	0.0511482254697286	0.3921484037963762	0.005	sim8	rep3	rd1
SLR_tests	0.00221929968765411	0.18831168831168832	0.00123294427091895	0.8082360677297387	0	0.35714285714285715	0.01164797238999137	0.005	sim8	rep3	rd1
ENRICH2_tests	0.08375801413776097	0.10677297386158144	0.0431530494821634	0.7663159625184942	0	0.3400259067357513	0.4396031061259707	0.005	sim8	rep3	rd1
DIMSUM_tests	0.03024823277987835	0.16028275521946408	8.21962847279303e-5	0.8093868157159296	0	0.002710027100271	0.15875754961173424	0.005	sim8	rep3	rd1
EDGER_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.005	sim8	rep3	rd1
LIMMA_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.005	sim8	rep3	rd1
ROSACE_tests	0.09214203518000988	0.09838895281933256	0.00912378760480026	0.8003452243958573	0	0.0900974025974026	0.4836065573770492	0.01	sim8	rep3	rd1
SLR_tests	0.00402761795166858	0.18650337004767384	0.00197271083347032	0.8074963011671873	0	0.3287671232876712	0.02113891285591027	0.01	sim8	rep3	rd1
ENRICH2_tests	0.09164885747164228	0.09888213052770016	0.05277001479533125	0.7566989972053263	0	0.3653955606146841	0.4810181190681622	0.01	sim8	rep3	rd1
DIMSUM_tests	0.04389281604471478	0.14663817195462764	2.4658885418379087e-4	0.8092224231464737	0	0.00558659217877094	0.23037100949094047	0.01	sim8	rep3	rd1
EDGER_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.01	sim8	rep3	rd1
LIMMA_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.01	sim8	rep3	rd1
ROSACE_tests	0.13907611375965806	0.05145487423968437	0.04142692750287687	0.7680420844977807	0	0.22950819672131148	0.7299396031061259	0.05	sim8	rep3	rd1
SLR_tests	0.02194640802235739	0.16858457997698503	0.01380897583429229	0.7956600361663653	0	0.3862068965517241	0.11518550474547024	0.05	sim8	rep3	rd1
ENRICH2_tests	0.11606115403583758	0.07446983396350484	0.0846621732697682	0.7248068387308894	0	0.4217854217854218	0.6091458153580673	0.05	sim8	rep3	rd1
DIMSUM_tests	0.0936215683051126	0.09690941969422982	0.003534440243301	0.8059345717573566	0	0.03637901861252115	0.4913718723037101	0.05	sim8	rep3	rd1
EDGER_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.05	sim8	rep3	rd1
LIMMA_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.05	sim8	rep3	rd1
ROSACE_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9	rep3	rd1
SLR_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9	rep3	rd1
ENRICH2_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9	rep3	rd1
DIMSUM_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9	rep3	rd1
EDGER_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9	rep3	rd1
LIMMA_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9	rep3	rd1
ROSACE_tests	0.07463422653296072	0.11951339799441066	0.00501397336840374	0.8008384021042249	0	0.0629514963880289	0.384419983065199	0.005	sim9	rep3	rd1
SLR_tests	0.00205490711819825	0.1920927174091731	0.00197271083347032	0.8038796646391583	0	0.48979591836734687	0.01058425063505503	0.005	sim9	rep3	rd1
ENRICH2_tests	0.08762123951997369	0.10652638500739768	0.04381061975998684	0.7620417557126418	0	0.3333333333333333	0.4513124470787468	0.005	sim9	rep3	rd1
DIMSUM_tests	0.04257767548906789	0.15156994903830348	1.643925694558606e-4	0.8056879829031728	0	0.00384615384615384	0.21930567315834035	0.005	sim9	rep3	rd1
EDGER_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.005	sim9	rep3	rd1
LIMMA_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.005	sim9	rep3	rd1
ROSACE_tests	0.09263521288837744	0.10151241163899392	0.0078908433338813	0.7979615321387473	0	0.0784955028618152	0.4771380186282811	0.01	sim9	rep3	rd1
SLR_tests	0.00501397336840374	0.1891336511589676	0.00337004767384514	0.8024823277987835	0	0.4019607843137255	0.02582557154953429	0.01	sim9	rep3	rd1
ENRICH2_tests	0.0946901200065757	0.09945750452079566	0.05211244451750781	0.7537399309551208	0	0.35498320268756994	0.48772226926333617	0.01	sim9	rep3	rd1
DIMSUM_tests	0.0567154364622719	0.13743218806509946	2.4658885418379087e-4	0.8056057866184448	0	0.00432900432900432	0.292125317527519	0.01	sim9	rep3	rd1
EDGER_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.01	sim9	rep3	rd1
LIMMA_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.01	sim9	rep3	rd1
ROSACE_tests	0.1389117211902022	0.05523590333716916	0.03591977642610554	0.7699325990465231	0	0.20545369064409968	0.7154953429297206	0.05	sim9	rep3	rd1
SLR_tests	0.0233437448627322	0.17080387966463917	0.01405556468847608	0.7917968107841525	0	0.3758241758241758	0.1202370872142252	0.05	sim9	rep3	rd1
ENRICH2_tests	0.11622554660529344	0.07792207792207792	0.08211408844320237	0.7237382870294262	0	0.41400745959386653	0.598645215918713	0.05	sim9	rep3	rd1
DIMSUM_tests	0.09888213052770016	0.0952654939996712	0.00394542166694065	0.801906953805688	0	0.03836930455635491	0.5093141405588484	0.05	sim9	rep3	rd1
EDGER_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.05	sim9	rep3	rd1
LIMMA_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.05	sim9	rep3	rd1
ROSACE_tests	0	0.20442216011836264	0	0.7955778398816373	0	NA	0	0	sim1	rep3	rd3
SLR_tests	0	0.20442216011836264	0	0.7955778398816373	0	NA	0	0	sim1	rep3	rd3
ENRICH2_tests	0.00369883281275686	0.2007233273056058	4.109814236396515e-4	0.7951668584579977	0	0.1	0.0180940892641737	0	sim1	rep3	rd3
EDGER_tests	0	0.20442216011836264	0	0.7955778398816373	0	NA	0	0	sim1	rep3	rd3
LIMMA_tests	0	0.20442216011836264	0	0.7955778398816373	0	NA	0	0	sim1	rep3	rd3
ROSACE_tests	0.2005589347361499	0.00386322538221272	0.05770179187900707	0.7378760480026303	0	0.22342457033736476	0.981101728990752	0.005	sim1	rep3	rd3
SLR_tests	0.1611869143514713	0.04323524576689133	0.00295906625020549	0.79261877363143185	0	0.01802704056084126	0.7885002010454363	0.005	sim1	rep3	rd3
ENRICH2_tests	0.19266809140226865	0.01175406871609403	0.0504685188229492	0.7451093210586881	0	0.20757268424611225	0.9425010052271814	0.005	sim1	rep3	rd3
EDGER_tests	0.04331744205161927	0.1611047180667434	4.931777083675817e-4	0.7950846621732698	0	0.01125703564727954	0.21190188982710093	0.005	sim1	rep3	rd3
LIMMA_tests	0.06074305441394049	0.14367910570442216	9.863554167351637e-4	0.7945914844649021	0	0.01597869507323568	0.29714515480498593	0.005	sim1	rep3	rd3
ROSACE_tests	0.2013808975834292	0.00304126253493342	0.07792207792207792	0.7176557619595594	0	0.27898763978811064	0.985122637716124	0.01	sim1	rep3	rd3
SLR_tests	0.17400953476902845	0.03041262534933421	0.00484958079894788	0.7907282590826895	0	0.02711397058823529	0.8512263771612385	0.01	sim1	rep3	rd3
ENRICH2_tests	0.19496958737465067	0.00945257274371198	0.05901693243465395	0.7365609074469834	0	0.23236245954692553	0.9537595496582228	0.01	sim1	rep3	rd3
EDGER_tests	0.06641459806016768	0.13800756205819498	0.00189051454874239	0.793687325332895	0	0.02767749699157641	0.32488942501005225	0.01	sim1	rep3	rd3
LIMMA_tests	0.08005918132500411	0.12436297879335854	0.00337004767384514	0.7922077922077922	0	0.04039408866995073	0.39163650985122633	0.01	sim1	rep3	rd3
ROSACE_tests	0.20310701956271576	0.00131514055564688	0.15724149268453066	0.6383363471971067	0	0.43635948905109495	0.993566546039405	0.05	sim1	rep3	rd3
SLR_tests	0.19217491369390105	0.01224724642446161	0.01956271576524741	0.77601512411639	0	0.09239130434782612	0.940088459991958	0.05	sim1	rep3	rd3
ENRICH2_tests	0.19973697188887063	0.00468518822949202	0.09058030577017918	0.7049975341114582	0	0.31200453001132505	0.97708082026538	0.05	sim1	rep3	rd3
EDGER_tests	0.12576031563373335	0.07866184448462929	0.03287851389117212	0.7626993259904652	0	0.20725388601036268	0.615199034981906	0.05	sim1	rep3	rd3
